name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Tangerang,2023-01-01T00:00:00,24,24,23,94.15,0,0,,0,0,31.7,11.2,230,1011,50,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-01T01:00:00,24.1,24.1,23,93.49,0.023,100,rain,0,0,31.7,9.9,249,1010.6,69.2,5.3,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T02:00:00,24,24,24,100,0,0,,0,0,33.8,11.2,240,1010,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-01T03:00:00,24,24,24,100,0,0,rain,0,0,37.8,11.2,267,1010,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-01T04:00:00,24.2,24.2,23.7,96.96,0.155,100,rain,0,0,35.3,6.8,203,1010.5,89.2,5.5,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T05:00:00,24,24,24,100,0,0,,0,0,33.8,16.6,250,1011,100,4,0,0,0,10,Overcast,cloudy,"WIII,96749099999"
Tangerang,2023-01-01T06:00:00,24,24,24,100,0,0,rain,0,0,33.5,11.2,200,1011,89.1,5,2,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T07:00:00,24.6,24.6,23.7,95.1,19.701,100,rain,0,0,27.4,6.8,20,1012.6,99.6,4.2,56,0.2,1,10,"Rain, Overcast",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T08:00:00,24,24,24,100,0,0,,0,0,22.3,16.6,275.9,1012,100,2,243,0.9,2,10,Overcast,cloudy,"WIII,96749099999"
Tangerang,2023-01-01T09:00:00,25,25,24,94.19,0,0,,0,0,22.7,7.6,250,1013,89.1,3,442,1.6,4,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T10:00:00,25,25,24.6,97.25,44.181,100,rain,0,0,20.9,9.1,247,1013.3,94.5,3.9,668,2.4,7,10,"Rain, Overcast",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T11:00:00,26,26,26,100,0,0,rain,0,0,22.7,11.2,260,1013,89.1,6,902,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T12:00:00,27,31.2,26,94.27,0,0,rain,0,0,21.2,13,310,1012,89.1,6,983,3.5,10,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T13:00:00,26.7,30.2,25.3,91.68,5.028,100,rain,0,0,21.2,14.1,298,1011.2,94.8,5.3,777,2.8,8,10,"Rain, Overcast",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T14:00:00,26,26,25,94.23,0,0,rain,0,0,21.6,14.8,250,1010,89.1,6,706,2.5,7,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T15:00:00,28,32.7,25,83.79,0,0,,0,0,22.3,16.6,260,1009,50,8,605,2.2,6,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T16:00:00,29.2,33.7,23.9,73.27,0.311,100,rain,0,0,20.9,17.5,285,1009.2,58.4,8.8,337,1.2,3,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T17:00:00,29,33.6,24,74.47,0,0,,0,0,22,13,290,1009,27.7,9,205,0.7,2,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T18:00:00,28,32.7,25,83.79,0,0,,0,0,23.4,14.8,270,1009,27.7,9,62,0.2,1,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-01T19:00:00,26.3,26.3,23.5,84.6,0,0,,0,0,23.4,8.8,300,1011.3,67.9,7.8,1,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T20:00:00,25,25,24,94.19,0,0,,0,0,24.5,13,280,1011,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-01T21:00:00,26,26,24,88.76,0,0,,0,0,26.3,7.6,250,1012,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-01T22:00:00,24.9,24.9,23.4,91.35,0,0,,0,0,28.8,9.8,249,1012.3,54.3,6.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-01T23:00:00,25,25,24,94.19,0,0,,0,0,29.5,7.6,270,1012,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-02T00:00:00,25,25,24,94.19,0,0,,0,0,30.6,9.4,270,1011,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-02T01:00:00,24.8,24.8,23.5,92.54,0.001,100,rain,0,0,32.8,7,266,1010.9,56.9,5.7,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T02:00:00,25,25,24,94.19,0,0,,0,0,31,3.6,290,1010,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-02T03:00:00,25,25,24,94.19,0,0,rain,0,0,28.8,3.6,270,1010,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-02T04:00:00,24.2,24.2,23.5,96.06,0.018,100,rain,0,0,29.2,8.3,256,1010.3,57.1,4.8,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T05:00:00,24,24,24,100,0,0,,0,0,27,5.4,260,1010,27.7,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-02T06:00:00,25,25,24,94.19,0,0,,0,0,25.2,3.6,230,1011,50,4,2,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-02T07:00:00,25.5,25.5,24.3,93.26,0.032,100,rain,0,0,24.5,10,230,1012.3,75.2,5,61,0.2,1,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T08:00:00,26,26,25,94.11,0,0,,0,0,21.2,11.3,260,1013,88.2,7,204,0.7,2,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999,96749599999"
Tangerang,2023-01-02T09:00:00,27,30.6,25,88.61,0,0,,0,0,22.3,9.4,260,1013,50,7.9,411,1.5,4,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-02T10:00:00,27,30.3,24.5,86.61,0.02,100,rain,0,0,22.7,12,319,1013.3,73.7,7.3,651,2.3,7,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T11:00:00,29,34.6,25,79.06,0,0,,0,0,22.7,20.3,320,1012,50,9.9,839,3,8,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999,96749599999"
Tangerang,2023-01-02T12:00:00,30,36.2,25,74.44,0,0,,0,0,23.4,20.1,317,1012,50,9.8,895,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-02T13:00:00,29.4,34.6,24.3,73.92,0.008,100,rain,0,0,23.8,17.1,317,1011.2,74.2,9.7,883,3.2,9,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T14:00:00,29.8,34.9,24,71.16,0,0,,0,0,24.1,21.9,316,1010,50,9.7,712,2.6,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-02T15:00:00,29,33.6,24,74.84,0,0,,0,0,26.3,16.3,317,1009,50,8.9,664,2.4,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-02T16:00:00,29.2,33.8,23.9,72.95,0,0,,0,0,27,12,316,1009.3,74.1,8.6,530,1.9,5,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T17:00:00,29,33.6,24,74.47,0,0,,0,0,27.4,14.8,320,1009,50,10,314,1.1,3,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-02T18:00:00,28,32.7,25,83.79,0,0,,0,0,31.7,13,300,1009,50,8,89,0.3,1,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-02T19:00:00,27.3,30.3,23.5,79.9,0.03,100,rain,0,0,33.5,10.2,255,1011.2,49.3,7.7,1,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T20:00:00,27,30.1,24,83.68,0,0,,0,0,32,9.4,260,1012,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-02T21:00:00,27,30.6,25,88.84,0,0,,0,0,32,5.4,290,1012,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-02T22:00:00,26.1,26.1,24.1,89.22,0,0,,0,0,32.4,8.2,251,1013.1,48.7,7.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-02T23:00:00,26,26,24,88.76,0,0,,0,0,33.5,13,250,1012,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-03T00:00:00,25,25,24,94.19,0,0,,0,0,33.5,9.4,250,1012,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-03T01:00:00,25.3,25.3,23.8,91.22,0,0,,0,0,34.6,7.5,250,1011.5,58.6,7.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T02:00:00,25.1,25.1,24,94.19,0,0,,0,0,34.6,18.4,262.1,1010,30,7,0,0,0,10,Partially cloudy,partly-cloudy-night,96749099999
Tangerang,2023-01-03T03:00:00,25,25,24,94.19,0,0,,0,0,33.1,13,240,1010,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-03T04:00:00,24.8,24.8,23.5,92.56,0,0,,0,0,32.8,7.2,220,1010.4,58.7,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T05:00:00,25,25,24,94.19,0,0,,0,0,31.3,16.6,240,1011,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-03T06:00:00,25,25,24,94.19,0,0,,0,0,31.7,20.5,230,1011,27.7,6,1,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-03T07:00:00,24.1,24.1,22.6,91.73,0.003,100,rain,0,0,33.1,12.2,235,1012.5,64.6,6.9,56,0.2,1,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T08:00:00,25,25,23,89.13,0,0,,0,0,31.3,14.5,240,1013,28.6,9.8,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-03T09:00:00,25.9,25.9,23,84.2,0,0,,0,0,29.5,13,240,1013,28.6,9.8,260,0.9,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-03T10:00:00,26,26,23.2,84.48,0.023,100,rain,0,0,28.1,13.1,243,1013.3,64.7,5.2,361,1.3,4,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T11:00:00,27,29.7,23,78.98,0,0,,0,0,26.3,25.6,232,1013,50,6.9,459,1.7,5,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-03T12:00:00,26,26,22,78.64,0,0,,0,0,28.4,22.5,250,1012,28.6,9.8,430,1.5,4,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-03T13:00:00,26.4,26.4,22.2,77.78,0.227,100,rain,0,0,30.2,17.4,243,1010.7,60,9.6,488,1.8,5,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T14:00:00,27,29.2,22,74.33,0,0,,0,0,28.8,15.3,240,1010,50,9.8,97,0.3,1,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-03T15:00:00,27,30.2,24,83.26,0,0,,0,0,29.9,13.2,260,1009,50,9.8,121,0.4,1,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-03T16:00:00,27.1,30.1,23.6,80.97,0,0,,0,0,30.2,9.3,266,1009.1,90.2,6.2,251,0.9,3,10,Overcast,cloudy,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T17:00:00,27,30.6,25,88.84,0,0,,0,0,29.5,9.4,250,1009,50,8,203,0.7,2,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-03T18:00:00,27,30.6,25,88.84,0,0,,0,0,29.9,5.4,280,1009,27.7,8,68,0.2,1,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-03T19:00:00,26.3,26.3,24,87.41,0.012,100,rain,0,0,30.2,6.9,254,1009.9,63.3,6,1,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T20:00:00,26,26,24,88.76,0,0,,0,0,31,3.6,270,1011,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-03T21:00:00,26,26,24,88.76,0,0,,0,0,33.8,5.4,210,1011,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-03T22:00:00,25.1,25.1,23.6,91.28,0.023,100,rain,0,0,32,16.5,238,1012.4,69.5,6.6,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-03T23:00:00,25,25,24,94.19,0,0,,0,0,31.7,11.2,250,1012,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-04T00:00:00,25,25,24,94.19,0,0,,0,0,31.7,13,230,1011,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-04T01:00:00,24.1,24.1,23.3,95.33,0.164,100,rain,0,0,29.9,4.8,239,1011.4,69.7,5.1,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-04T02:00:00,24,24,23,94.15,0,0,,0,0,27.7,5.4,251.1,1011,89.1,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-04T03:00:00,24,24,23,94.15,0,0,,0,0,26.3,7.6,210,1010,89.1,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-04T04:00:00,23.7,23.7,22.8,95.08,3.375,100,rain,0,0,24.8,3.2,203,1010.4,89.3,4.9,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-04T05:00:00,24,24,23,94.15,0,0,,0,0,24.1,5.4,261,1010,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-04T06:00:00,24,24,23,94.15,0,0,,0,0,23,9.4,240,1011,50,4,2,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-04T07:00:00,24.7,24.7,23.8,95.18,0,0,,0,0,20.9,8.7,231,1011.4,74.1,4.9,88,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-04T08:00:00,26,26,25,94.23,0,0,,0,0,20.2,7.6,270,1011,50,4,243,0.9,2,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-04T09:00:00,27,30.6,25,88.61,0,0,,0,0,20.9,9.7,240,1011,28.6,5,429,1.5,4,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-04T10:00:00,28.9,33.6,24.1,75.44,0,0,,0,0,23,9.6,247,1011.4,63.3,7.1,588,2.1,6,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-04T11:00:00,30,35.1,24,70.29,0,0,,0,0,23.8,16.6,310,1010,50,7,717,2.6,7,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-04T12:00:00,30,36.2,25,74.53,0,0,,0,0,23,16.7,338,1010,50,7,512,1.8,5,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999,96749599999"
Tangerang,2023-01-04T13:00:00,29.8,35.3,24.5,73.32,0,0,,0,0,23,14.4,331,1009.5,74,6.9,525,1.9,5,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96751099999"
Tangerang,2023-01-04T14:00:00,30,36.2,25,74.63,0,0,,0,0,24.1,20.5,340,1008,50,6,634,2.3,6,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-04T15:00:00,27.9,31.7,24,79.51,0,0,,0,0,23.8,14.4,318,1008,50,5.9,658,2.4,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-04T16:00:00,28.2,32.3,24,78.12,0.426,100,rain,0,0,22,14.2,325,1008.1,73.8,6,469,1.7,5,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-04T17:00:00,27,29.6,23,78.78,0,0,,0,0,15.5,18.4,330,1008,50,7,260,0.9,3,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-04T18:00:00,27,29.6,23,78.78,0,0,,0,0,14.4,13,330,1009,50,6,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-04T19:00:00,26.3,26.3,23.3,83.43,0.035,100,rain,0,0,16.2,6.3,253,1010.1,73.4,5.3,1,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-04T20:00:00,26,26,24,88.76,0,0,,0,0,18.7,7.6,190,1010,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-04T21:00:00,26,26,25,94.23,0,0,,0,0,19.8,3.6,270,1011,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-04T22:00:00,25.5,25.5,24.5,94.23,0.004,100,rain,0,0,18.4,4.2,313,1011.3,47.8,6.1,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96751099999"
Tangerang,2023-01-04T23:00:00,25,25,24,94.19,0,0,,0,0,19.1,3.6,250,1011,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-05T00:00:00,26,26,25,94.23,0,0,,0,0,21.6,9.4,260,1011,89.1,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-05T01:00:00,24.7,24.7,23.5,93.01,5.53,100,rain,0,0,20.5,13.7,313,1011.3,99.6,2.6,0,0,0,10,"Rain, Overcast",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T02:00:00,24,24,23,94.15,0,0,,0,0,23.8,11.2,240,1010,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-05T03:00:00,24,24,23,94.15,0,0,,0,0,23.4,7.6,220,1010,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-05T04:00:00,23.8,23.8,22.9,95.01,11.089,100,rain,0,0,22.7,3.8,195,1010.5,79.4,5.1,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T05:00:00,24,24,23,94.15,0,0,,0,0,20.9,3.6,200,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-05T06:00:00,24,24,24,100,0,0,,0,0,20.5,5.4,190,1010,27.7,3,2,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-05T07:00:00,24.6,24.6,23.6,94.48,1.36,100,rain,0,0,17.3,4.1,201,1011.7,64.7,6.8,83,0.3,1,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T08:00:00,26,26,25,94,0,0,,0,0,15.5,3.8,210,1012,50,6,235,0.8,2,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-05T09:00:00,28,32.7,25,83.79,0,0,,0,0,14,5.4,262.8,1012,50,7,399,1.4,4,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-05T10:00:00,28.9,33.5,24.2,75.77,0,0,,0,0,15.1,14.6,315,1012.3,73.7,7.9,570,2.1,6,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T11:00:00,29,33.6,24,74.28,0,0,,0,0,15.5,16.5,318,1012,50,9.8,667,2.4,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-05T12:00:00,30,36.2,25,74.34,0,0,,0,0,16.2,18.1,311,1011,50,9.9,887,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999,96749599999"
Tangerang,2023-01-05T13:00:00,30.6,35.8,23.8,66.8,0.341,100,rain,0,0,17.3,18.5,304,1010.3,57.8,9.6,971,3.5,10,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T14:00:00,31,37.8,25,70.48,0,0,,0,0,18.7,20.5,330,1009,27.7,10,885,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-05T15:00:00,32,40.7,26,70.66,0,0,,0,0,21.2,18.4,320,1008,27.7,10,704,2.5,7,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-05T16:00:00,30.2,34.5,23.2,66.36,0.122,100,rain,0,0,22.3,13,241,1008.3,69,8.9,521,1.9,5,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T17:00:00,31,36.6,24,66.38,0,0,,0,0,26.6,22.3,280,1008,27.7,10,248,0.9,2,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-05T18:00:00,29,32.8,23,70.11,0,0,,0,0,31,20.5,250,1009,27.7,9,89,0.3,1,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-05T19:00:00,27,29.4,22.4,75.83,0.079,100,rain,0,0,33.1,13.6,240,1010.2,57.3,7.8,1,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T20:00:00,26,26,23,83.57,0,0,,0,0,31.3,13,250,1011,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-05T21:00:00,26,26,23,83.57,0,0,,0,0,28.4,16.6,250,1011,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-05T22:00:00,25.9,25.9,22.4,81.18,0,0,,0,0,25.9,10.5,259,1011.6,56.6,6.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-05T23:00:00,26,26,23,83.57,0,0,,0,0,27.7,13,250,1012,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-06T00:00:00,26,26,23,83.57,0,0,,0,0,31.7,18.4,250,1012,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-06T01:00:00,25.8,25.8,22.6,82.63,0,0,,0,0,30.6,12.5,243,1011,58,6.1,0,0,0,3,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-06T02:00:00,26,26,23,83.57,0,0,,0,0,29.2,14.8,240,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-06T03:00:00,26,26,24,88.76,0,0,,0,0,32,16.6,250,1010,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-06T04:00:00,26.1,26.1,23.1,83.84,0,0,,0,0,29.2,13.1,235,1010.1,63,5.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-06T05:00:00,26,26,24,88.76,0,0,,0,0,24.1,18.4,250,1010,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-01-06T06:00:00,26,26,24,88.76,0,0,,0,0,22.7,11.2,260,1010,27.7,5,2,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-01-06T07:00:00,26.7,29.5,24,84.91,0.018,100,rain,0,0,27.7,11.2,256,1011.6,73.2,5.4,85,0.3,1,3,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-01-06T08:00:00,28,32,23.9,78.33,0,0,,0,0,28.8,21.8,259,1012,49.1,7,310,1.1,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-01-06T09:00:00,30,35,23.9,69.76,0,0,,0,0,28.4,21.9,249,1012,27.7,8.9,536,1.9,5,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
