name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Tangerang,2023-04-06T04:00:00,24.9,24.9,22.8,88.06,0,0,,0,0,13,5.8,246,1010.2,57.1,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-06T05:00:00,25,25,23,88.46,0,0,,0,0,11.9,9,252,1010,27.7,7.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T06:00:00,24.1,24.1,23,93.43,0,0,,0,0,13,9.1,270,1010,27.7,6,0,0,0,3,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T07:00:00,25.5,25.5,23.3,87.75,0,0,,0,0,11.5,6,258,1011.6,57.1,6.4,71,0.3,1,3,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-06T08:00:00,28,31.3,23,74.3,0,0,,0,0,11.9,11.1,221,1012,27.7,7,326,1.2,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T09:00:00,30,33.3,22,62.28,0,0,,0,0,12.6,14.9,257,1012,27.7,7,560,2,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T10:00:00,30.9,33.1,20.3,53.3,0,0,,0,0,15.1,12.2,252,1011.7,42.7,9,775,2.8,8,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-06T11:00:00,32,35.7,21.9,55.14,0,0,,0,0,17.3,14.5,278,1011,27.7,9.8,924,3.3,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T12:00:00,33,36.9,21.9,52.11,0,0,,0,0,18,14.9,288,1010,27.7,9.8,989,3.6,10,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T13:00:00,32,35.3,21.3,53.19,0,0,,0,0,18.4,18.9,285,1009.2,57.8,9.9,990,3.6,10,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-06T14:00:00,32,35.8,22,55.29,0,0,,0,0,20.2,20.4,287,1008,28.6,9.8,879,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T15:00:00,34,35.8,19.1,41.58,0,0,,0,0,21.2,23.9,289,1007,28.6,9.8,704,2.5,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T16:00:00,32.9,36.8,21.9,52.37,0,0,,0,0,22.3,16.1,263,1007.1,57.3,9.9,494,1.8,5,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-06T17:00:00,32,36.8,23,59.05,0,0,,0,0,29.2,20.5,270,1007,27.7,10,255,0.9,3,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-06T18:00:00,30,35.1,23.9,69.77,0,0,,0,0,32,22.2,278,1007,27.7,9.8,49,0.2,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T19:00:00,28.9,32.8,23.2,71.03,0,0,,0,0,28.1,12.4,273,1008.5,57.8,9.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-06T20:00:00,28,31.3,23,74.3,0,0,,0,0,20.5,20.3,269,1009,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T21:00:00,28,30.2,21,65.94,0,0,,0,0,16.6,16.3,248,1010,27.7,7,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-06T22:00:00,27.5,29.3,20.5,65.59,0,0,,0,0,33.5,9.8,218,1010.5,57.8,7.1,0,0,0,3,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-06T23:00:00,28,30.1,21,65.77,0,0,,0,0,12.6,11.2,240,1011,27.7,7,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-07T00:00:00,27,28.8,21,69.74,0,0,,0,0,10.1,5.4,210,1011,27.7,7,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-07T01:00:00,26.3,26.3,21.6,75.79,0,0,,0,0,7.9,5.9,226,1011.2,57.8,6.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T02:00:00,26,26,22,78.64,0,0,,0,0,8.6,7.6,170,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-07T03:00:00,26,26,23,83.57,0,0,,0,0,9,9.4,210,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-07T04:00:00,24.8,24.8,22.4,86.16,0,0,,0,0,7.6,6.5,231,1010.1,57.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T05:00:00,25,25,23,88.45,0,0,,0,0,5.8,7.5,232,1010,2.1,7,0,0,0,10,Clear,clear-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T06:00:00,24,24,23,93.67,0,0,,0,0,6.8,5.2,272,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T07:00:00,25.2,25.2,23,87.87,0,0,,0,0,6.8,2.3,250,1011.5,53.2,5,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T08:00:00,28,30.6,22,69.74,0,0,,0,0,6.5,3.7,240,1011,48.9,7.9,251,0.9,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T09:00:00,30,32.6,21,58.58,0,0,,0,0,3.6,5.4,80,1012,27.1,9.8,509,1.8,5,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T10:00:00,31.9,34,19.9,49.04,0,0,,0,0,2.2,4.8,119,1012.2,40.9,9,736,2.6,7,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T11:00:00,32,35.7,21.9,55.01,0,0,,0,0,4.7,9.4,120,1011,27.7,9.9,907,3.3,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T12:00:00,32.1,36.8,22.9,58.32,0,0,,0,0,7.6,7.6,30,1010,28.6,9.8,971,3.5,10,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T13:00:00,32.4,36.7,22.4,55.79,0,0,,0,0,11.2,12.4,3,1009.3,50.7,9.9,921,3.3,9,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T14:00:00,32,37.8,23.9,62.09,0,0,,0,0,14,16.3,351,1008,28.6,9.8,872,3.1,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T15:00:00,31.1,35.5,22.9,61.88,0,0,,0,0,16.6,16.3,331,1008,27.7,9.8,691,2.5,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T16:00:00,31.2,36.1,23.3,62.85,0,0,,0,0,17.6,14.1,354,1008.2,40.9,9.9,373,1.3,4,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T17:00:00,29.1,32.8,23,69.59,0,0,,0,0,14,14.7,350,1008,27.7,9.8,138,0.5,1,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T18:00:00,29,32.8,23,69.94,0,0,,0,0,9.7,9.4,19,1009,27.7,8.9,41,0.1,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T19:00:00,28.3,32,23.5,75.32,0,0,,0,0,9.4,7.7,35,1010.1,45.8,8.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T20:00:00,28,32.7,24.9,83.16,0,0,,0,0,6.1,5.2,0,1010,27.7,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T21:00:00,28,32.8,25,83.58,0,0,,0,0,6.1,7.6,285,1011,28.6,7.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-07T22:00:00,26.5,26.5,23.3,82.82,0,0,,0,0,8.3,3.5,325,1011.6,52.2,6.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-07T23:00:00,27,30.1,24,83.68,0,0,,0,0,8.6,3.6,310,1011,0,4,0,0,0,10,Clear,clear-night,"WIII,96749099999"
Tangerang,2023-04-08T00:00:00,26,26,24,88.76,0,0,,0,0,7.9,5.4,270,1011,0,5,0,0,0,10,Clear,clear-night,"WIII,96749099999"
Tangerang,2023-04-08T01:00:00,25.6,25.6,23.2,86.52,0,0,,0,0,9.4,8.7,246,1011.2,52.2,3.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T02:00:00,26,26,23,83.57,0,0,,0,0,8.6,11.2,240,1011,0,6,0,0,0,10,Clear,clear-night,"WIII,96749099999"
Tangerang,2023-04-08T03:00:00,25,25,23,88.68,0,0,,0,0,6.8,9.4,260,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-08T04:00:00,24.9,24.9,22.7,87.42,0,0,,0,0,4,5.8,246,1010.2,53.4,3.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T05:00:00,25,25,23,88.68,0,0,,0,0,2.2,5.2,223,1010,3.8,3.1,0,0,0,10,Clear,clear-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T06:00:00,25,25,23,88.46,0,0,,0,0,4,3.7,230,1011,3.8,5,0,0,0,10,Clear,clear-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T07:00:00,25.3,25.3,23.1,87.34,0,0,,0,0,4.7,5.8,247,1012.1,53.6,4.2,78,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T08:00:00,29,34.5,25,78.86,0,0,,0,0,5.8,14.5,240,1012,27.1,6,327,1.2,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T09:00:00,30,36.2,25,74.63,0,0,,0,0,7.2,14.4,225,1012,27.7,7.9,569,2,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T10:00:00,31.6,36.7,23.4,62.17,0,0,,0,0,10.4,8.8,234,1013.2,39.2,9.9,773,2.8,8,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T11:00:00,33,37,22,52.78,0,0,,0,0,13,10.9,256,1012,28.6,9.8,917,3.3,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T12:00:00,33,36.9,21.9,52.11,0,0,,0,0,15.5,9.2,300,1011,28.6,9.8,989,3.6,10,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T13:00:00,33.1,37.7,22.5,53.65,0,0,,0,0,16.2,17,329,1010.4,39.8,10,978,3.5,10,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T14:00:00,33,39.2,24,59.12,0,0,,0,0,16.9,23.9,342,1009,28.6,9.8,895,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T15:00:00,33,40.5,24.9,62.61,0,0,,0,0,18.4,20.4,312,1008,28.6,9.8,724,2.6,7,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T16:00:00,32.2,38.3,24.1,62.54,0,0,,0,0,18.4,17.3,319,1009.1,37.2,10.4,371,1.3,4,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T17:00:00,31.9,39,24.9,66.57,0,0,,0,0,18.4,14.9,5,1008,28.6,9.8,241,0.9,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T18:00:00,30.8,36.3,24,67.19,0,0,,0,0,23.4,18.4,265,1009,50,9.7,55,0.2,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T19:00:00,29.8,34.2,23.3,68.21,0,0,,0,0,22.3,13.6,262,1010.2,48.5,9.3,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T20:00:00,28.9,33.4,24,75.21,0,0,,0,0,19.8,10.9,258,1011,28.6,7.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T21:00:00,27.9,31.8,24,79.11,0,0,,0,0,13.7,7.5,275,1012,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-08T22:00:00,28,31.7,23.7,77.91,0,0,,0,0,12.6,4.9,305,1012.7,49.4,5.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-08T23:00:00,27,30,24,83.67,0,0,,0,0,12.2,7.6,262,1013,49.1,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T00:00:00,26.9,30.4,24.9,88.83,0,0,,0,0,10.4,7.2,233,1012,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T01:00:00,26.2,26.2,24.1,88.68,0,0,,0,0,10.4,4.9,292,1011.7,49.2,5.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T02:00:00,27,30.6,25,88.84,0,0,,0,0,10.4,5.4,260,1011,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-09T03:00:00,26,26,25,94.23,0,0,,0,0,7.6,7.6,300,1011,27.7,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-09T04:00:00,25,25,23.8,92.93,0,0,,0,0,8.3,4,240,1011.2,55.7,5.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T05:00:00,26,26,25,94,0,0,,0,0,5.8,5.4,235,1011,27.7,5.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T06:00:00,26,26,24,88.76,0,0,,0,0,4.7,5.4,207,1011,27.7,4,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T07:00:00,25.7,25.7,24.2,91.39,0,0,,0,0,5.8,4.7,255,1012.3,57.3,3.3,71,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T08:00:00,28,31.9,24,78.92,0,0,,0,0,7.6,5.2,272,1012,27.7,5,318,1.1,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T09:00:00,30,36.1,25,74.62,0,0,,0,0,11.2,12.4,292,1012,27.7,6,505,1.8,5,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T10:00:00,30.7,36.2,24,67.4,0,0,,0,0,13.7,10.8,265,1012.4,46,9.4,720,2.6,7,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T11:00:00,31,37.7,24.9,69.95,0,0,,0,0,16.2,14.6,327,1011,50,9.8,902,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T12:00:00,32,40.5,25.9,69.96,0,0,,0,0,18,18,328,1011,50,8.9,980,3.5,10,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T13:00:00,31.5,39,25.4,69.93,0,0,,0,0,19.4,17.2,334,1010,67.4,9.8,972,3.5,10,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T14:00:00,32,39.2,25,66.26,0,0,,0,0,20.5,18.1,331,1009,50,7.9,534,1.9,5,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T15:00:00,30.1,36.3,25,74.08,0,0,,0,0,22.3,9.3,220,1009,87.4,7.9,170,0.6,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T16:00:00,29.9,34.5,23.4,68.22,0.622,100,rain,0,0,22,13.4,332,1008.4,67.4,8.1,260,0.9,3,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T17:00:00,30,36.2,25,74.44,0,0,,0,0,22,14.4,341,1008,28.6,9.8,280,1,3,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T18:00:00,29,35.6,25.9,83.07,0,0,,0,0,21.2,9.2,330,1009,50,7.9,51,0.2,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T19:00:00,28,32.8,25.2,84.73,0,0,,0,0,21.6,5.7,312,1010.1,66.7,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T20:00:00,28,32.8,25,83.37,0,0,,0,0,24.8,12.6,270,1011,49.1,7,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T21:00:00,27.1,31.4,25.9,93.34,0,0,,0,0,22.3,9.3,261,1012,27.7,7.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-09T22:00:00,27.6,31.7,24.6,83.62,0,0,,0,0,17.3,10.2,263,1012.5,47.8,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-09T23:00:00,27,31.2,26,94.27,0,0,,0,0,16.2,16.6,250,1012,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-10T00:00:00,27,31.2,26,94.27,0,0,,0,0,19.8,11.2,270,1011,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-10T01:00:00,26.4,26.4,24.1,87.18,0,0,,0,0,25.2,9.4,270,1011.5,47.5,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T02:00:00,25,25,24,94.19,0,0,,0,0,20.5,9.4,270,1010,27.7,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-10T03:00:00,26,26,24,88.76,0,0,,0,0,19.8,11.2,240,1010,27.7,9,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-10T04:00:00,25.6,25.6,24.1,91.24,0.027,100,rain,0,0,15.5,8.6,273,1010.4,47.8,8.9,0,0,0,3,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T05:00:00,25.1,25.1,24,93.72,0,0,,0,0,15.1,9.4,211,1010,28.6,7.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T06:00:00,25,25,23,88.91,0,0,,0,0,24.1,11.3,240,1011,28.6,8.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T07:00:00,25.5,25.5,23.6,89.4,0.072,100,rain,0,0,32.8,18,259,1012.6,59.8,4.9,83,0.3,1,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T08:00:00,24,24,23,94.15,0,0,,0,0,29.9,18.4,290,1013,89.1,4,297,1.1,3,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-10T09:00:00,26,26,25,94.23,0,0,,0,0,24.8,11.2,250,1013,50,5,557,2,6,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-10T10:00:00,27.2,30.9,24.8,87.11,4.35,100,rain,0,0,23,14.7,285,1013.3,63.2,5.4,677,2.4,7,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T11:00:00,28.1,32.9,25,83.38,0,0,,0,0,24.5,14.9,269,1013,28.6,6.9,817,2.9,8,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T12:00:00,30,36.2,25,74.44,0,0,,0,0,26.3,20.6,278,1011,28.6,7,966,3.5,10,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T13:00:00,29.4,34.4,24.1,73.19,0.018,100,rain,0,0,25.2,14.7,261,1010.4,72.5,7.3,964,3.5,10,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T14:00:00,31,36.5,24,66.21,0,0,,0,0,25.6,23.9,260,1009,50,8.9,878,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T15:00:00,31,36.6,24,66.06,0,0,,0,0,27.4,23.9,269,1008,28.6,9.8,729,2.6,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T16:00:00,30.8,35.1,22.9,63.01,0,0,,0,0,26.3,20.2,275,1008.1,62.4,9.9,518,1.9,5,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T17:00:00,30,35.1,24,70.29,0,0,,0,0,27.4,20.4,288,1008,28.6,9.8,252,0.9,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T18:00:00,28,32.7,24.9,83.16,0,0,,0,0,30.6,14.9,279,1008,27.7,9.9,50,0.2,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T19:00:00,27.9,31.7,23.8,78.54,0,0,,0,0,33.1,12.2,277,1009.5,61.2,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T20:00:00,27,30.7,25,88.4,0,0,,0,0,28.1,11.5,268,1010,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T21:00:00,27,31.2,25.9,93.8,0,0,,0,0,27,13,250,1011,27.1,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-10T22:00:00,26.1,26.1,24.7,91.94,0,0,,0,0,27.7,11.6,248,1011.2,55.8,6.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-10T23:00:00,27,31.2,26,94.27,0,0,,0,0,30.2,16.6,240,1011,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-11T00:00:00,26,26,25,94.23,0,0,,0,0,31.3,13,260,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-11T01:00:00,25.9,25.9,24.2,90.58,0,0,,0,0,33.5,14.4,255,1010.1,45.1,6.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T02:00:00,26,26,25,94.23,0,0,,0,0,34.2,16.6,240,1009,27.7,6,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-11T03:00:00,26,26,25,94.23,0,0,,0,0,28.1,14.8,240,1009,27.7,6,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-11T04:00:00,25.1,25.1,24.8,98.67,0,0,,0,0,25.9,12,252,1009.1,30.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T05:00:00,25,25,24,93.95,0,0,,0,0,25.2,14.8,240,1009,27.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T06:00:00,25,25,24,93.95,0,0,,0,0,26.3,14.7,250,1010,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T07:00:00,26.1,26.1,24.7,92.33,0,0,,0,0,27,11.6,255,1010.7,44.6,8.5,80,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T08:00:00,28,31.3,23,74.49,0,0,,0,0,24.8,18.5,250,1011,27.7,9.9,324,1.2,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
